EXCEL	MIRR	financial	bindable	mirr	0	0	"values, finance_rate, reinvest_rate"			
EXCEL	NOMINAL	financial	new	verified absent	0	0	"effect_rate, npery"			
EXCEL	NPER	financial	new	verified absent	0	0	"rate, pmt, pv, [fv], [type]"			
EXCEL	NPV	financial	implemented	FormulaEvaluator.Function	169	78	"rate, value1, [value2], ..."			
EXCEL	ODDFPRICE	financial	unreviewed		0	0	"settlement, maturity, issue, first_coupon, rate, yld, redemption, frequency, [basis]"			
EXCEL	ODDFYIELD	financial	unreviewed		0	0	"settlement, maturity, issue, first_coupon, rate, pr, redemption, frequency, [basis]"			
EXCEL	ODDLPRICE	financial	unreviewed		0	0	"settlement, maturity, last_interest, rate, yld, redemption, frequency, [basis]"			
EXCEL	ODDLYIELD	financial	unreviewed		0	0	"settlement, maturity, last_interest, rate, pr, redemption, frequency, [basis]"			
EXCEL	PDURATION	financial	new	verified absent	0	0	"rate, pv, fv"			
EXCEL	PMT	financial	implemented	FormulaEvaluator.Function	1352	48	"rate, nper, pv, [fv], [type]"			
EXCEL	PPMT	financial	implemented	FormulaEvaluator.Function	0	0	"rate, per, nper, pv, [fv], [type]"			
EXCEL	PRICE	financial	bindable	price	0	0	"settlement, maturity, rate, yld, redemption, frequency, [basis]"			
EXCEL	PRICEDISC	financial	unreviewed		0	0	"settlement, maturity, discount, redemption, [basis]"			
EXCEL	PRICEMAT	financial	unreviewed		0	0	"settlement, maturity, issue, rate, yld, [basis]"			
EXCEL	PV	financial	unreviewed		39	13	"rate, nper, pmt, [fv], [type]"			
EXCEL	RATE	financial	new	verified absent	10	2	"nper, pmt, pv, [fv], [type], [guess]"			
EXCEL	RECEIVED	financial	unreviewed		0	0	"settlement, maturity, investment, discount, [basis]"			
EXCEL	RRI	financial	bindable	cagr	0	0	"nper, pv, fv"			
EXCEL	SLN	financial	bindable	RealEstateModel.annualDepreciation	0	0	"cost, salvage, life"			
EXCEL	SYD	financial	new	verified absent	0	0	"cost, salvage, life, per"			
EXCEL	TBILLEQ	financial	unreviewed		0	0	"settlement, maturity, discount"			
EXCEL	TBILLPRICE	financial	unreviewed		0	0	"settlement, maturity, discount"			
EXCEL	TBILLYIELD	financial	unreviewed		0	0	"settlement, maturity, pr"			
EXCEL	VDB	financial	new	verified absent	0	0	"cost, salvage, life, start_period, end_period, [factor], [no_switch]"			
EXCEL	XIRR	financial	bindable	xirr	2	2	"values, dates, [guess]"			
EXCEL	XNPV	financial	bindable	xnpv	0	0	"rate, values, dates"			
EXCEL	YIELD	financial	bindable	yieldToMaturity	0	0	"settlement, maturity, rate, pr, redemption, frequency, [basis]"			
EXCEL	YIELDDISC	financial	unreviewed		0	0	"settlement, maturity, pr, redemption, [basis]"			
EXCEL	YIELDMAT	financial	unreviewed		0	0	"settlement, maturity, issue, rate, pr, [basis]"			
EXCEL	DATE	datetime	unreviewed		171	6	"year,month,day"			
EXCEL	DATEDIF	datetime	unreviewed		0	0	"start_date,end_date,unit"			
EXCEL	DATEVALUE	datetime	unreviewed		0	0	date_text			
EXCEL	DAY	datetime	unreviewed		5906	16	serial_number			
EXCEL	DAYS	datetime	unreviewed		0	0	"end_date, start_date"			
EXCEL	DAYS360	datetime	bindable	DayCountConvention.days	0	0	"start_date,end_date,[method]"			
EXCEL	EDATE	datetime	unreviewed		0	0	"start_date, months"			
EXCEL	EOMONTH	datetime	unreviewed		1723	22	"start_date, months"			
EXCEL	HOUR	datetime	unreviewed		0	0	serial_number			
EXCEL	ISOWEEKNUM	datetime	unreviewed		0	0	date			
EXCEL	MINUTE	datetime	unreviewed		0	0	serial_number			
EXCEL	MONTH	datetime	unreviewed		9686	19	serial_number			
